Applicant ID,Business Structure,Country,Location,NAICS,Business Ownership (1),Business Ownership (2),Business Ownership (3),Business Ownership (4),Business Ownership (5),Personal Credit Score,Business Credit Score,Annual Revenue (2 years ago),Annual Revenue (1 year ago),Annual Revenue (latest year),Net Profit Margin,Business Debt (2 years ago),Business Debt (1 year ago),Business Debt (latest year),NOI (2 years ago),NOI (1 year ago),NOI (latest year),DSCR (2 years ago),DSCR (1 year ago),DSCR (latest year),Industry Experience,Managerial Experience,Years in Business,Collateral Availability,Loan Amount,Fast Approval,For Profit,Acquisition Request,Working Capital,Business Expansion,Equipment Purchase or Leasing,Inventory Purchase,Real Estate Acquisition or Improvement,Business Acquisition or Buyout,Refinancing Existing Debt,Emergency Funds,Franchise Financing,Contract Financing,Licensing or Permits,Line of Credit Establishment,Eligibility,Eligibility Score,CatBoost_Prediction,GradientBoosting_Prediction,LightGBM_Prediction,LogisticRegression_Prediction,NeuralNet_Prediction,RandomForest_Prediction,XGBoost_Prediction,Meta_Learner_Prediction
74142,LLC,US,"Syracuse, NY",621210,72,28,0,0,0,734,168,4166000,1287000,1439000,66.61,2339651,799104,743015,2246064,1126736,958489,0.96,1.41,1.29,20,14,14,True,630000,False,True,True,True,False,True,False,True,False,False,True,False,True,True,True,"['7(a)', '504']",92.09160196482082,1,1,1,0,0,1,1,1
74147,S Corporation (S-Corp),US,"Lincoln, NE",623220,67,33,0,0,0,759,171,3206000,1700000,510000,24.04,1148149,56457,89475,1331852,71135,122580,1.16,1.26,1.37,8,19,1,True,675000,False,True,True,True,False,True,False,False,True,True,False,True,False,True,False,"['7(a)', '504']",84.2012217598173,0,1,1,0,0,0,1,1
74149,LLC,US,"Boise, ID",621310,75,25,0,0,0,698,198,1462000,2022000,3296000,13.57,152002,306633,357919,188482,361826,447398,1.24,1.18,1.25,7,18,13,True,740000,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,"['7(a)', '504']",37.377030757186205,1,1,1,0,0,1,1,1
74153,Sole Proprietorship,US,"Mobile, AL",337110,100,0,0,0,0,698,166,1643000,2642000,2184000,31.24,242724,1126412,418549,317968,1272845,682234,1.31,1.13,1.63,20,20,13,True,3410000,False,True,True,True,False,True,False,False,True,True,False,False,False,True,True,"['7(a)', '504']",46.95286226043933,1,1,1,0,0,1,1,1
74197,LLC,US,"San Antonio, TX",541922,100,0,0,0,0,756,176,4165000,2784000,3725000,13.29,131449,364958,294586,216890,478094,494904,1.65,1.31,1.68,1,1,10,True,675000,False,True,False,False,False,False,False,False,False,True,True,True,True,True,True,"['7(a)', '504']",88.94212840096773,1,1,1,0,0,0,1,1
74210,Sole Proprietorship,US,"Tucson, AZ",931310,59,41,0,0,0,820,160,1392000,4205000,218000,83.49,875225,526940,110310,1164049,584903,182011,1.33,1.11,1.65,8,20,6,True,600000,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,"['7(a)', '504']",35.59132197087103,0,1,1,0,0,1,1,1
74218,S Corporation (S-Corp),US,"Long Beach, CA",711110,64,36,0,0,0,680,162,3611000,3513000,3487000,59.14,1736586,2435330,1690409,2083903,3165929,2062298,1.2,1.3,1.22,4,12,13,True,2955000,False,True,True,True,False,False,True,False,False,True,True,True,True,True,True,"['7(a)', '504']",41.7739028937214,0,1,1,0,0,1,1,1
74227,S Corporation (S-Corp),US,"Grand Rapids, MI",561740,100,0,0,0,0,692,174,529000,941000,2489000,48.91,341361,53711,1040577,395978,67675,1217475,1.16,1.26,1.17,17,4,11,True,595000,False,True,True,True,False,True,False,True,True,False,False,True,False,False,False,"['7(a)', '504']",73.90022497609434,1,1,1,0,0,1,1,1
74230,S Corporation (S-Corp),US,"Olathe, KS",931420,100,0,0,0,0,774,177,1813000,294000,3118000,28.87,1508516,208153,584452,1418005,293495,900056,0.94,1.41,1.54,12,7,6,True,500000,False,True,True,True,True,True,True,False,False,False,True,False,True,True,True,"['7(a)', '504']",108.33334817696016,1,1,1,0,0,1,1,1
74246,S Corporation (S-Corp),US,"Jacksonville, FL",523930,100,0,0,0,0,786,161,1923000,1395000,1300000,8.31,721521,227466,76590,988483,302529,107991,1.37,1.33,1.41,5,0,1,True,4940000,False,True,True,True,False,False,True,False,False,False,True,False,False,True,True,"['7(a)', '504']",91.51405031796408,1,1,1,0,0,1,1,1
74248,LLC,US,"Fayetteville, NC",931390,100,0,0,0,0,803,172,3776000,3733000,4380000,39.13,208504,1425340,1278933,271055,2009729,1713770,1.3,1.41,1.34,7,10,4,True,710000,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,"['7(a)', '504']",51.025675488009526,1,1,1,0,0,1,1,1
74296,LLC,US,"Kansas City, KS",931370,57,43,0,0,0,761,169,1115000,2177000,3201000,93.22,372679,593229,2528917,491936,462718,2984122,1.32,0.78,1.18,4,1,8,True,2875000,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,"['7(a)', '504']",81.35311612900885,1,1,1,0,0,1,1,1
74313,Sole Proprietorship,US,"Macon, GA",931550,72,28,0,0,0,842,181,2341000,2162000,4754000,2.01,1483642,867081,53464,2151280,719677,95700,1.45,0.83,1.79,20,2,8,True,3805000,False,True,True,True,False,True,False,False,True,True,False,False,True,False,False,"['7(a)', '504']",62.7879415078887,0,1,1,0,0,1,1,1
74348,LLC,US,"Elk Grove, CA",811192,100,0,0,0,0,737,199,990000,1452000,2395000,55.45,470210,580818,706407,902803,1051280,1328045,1.92,1.81,1.88,2,2,9,True,745000,False,True,False,False,True,True,False,False,False,True,True,True,True,False,False,"['7(a)', '504']",65.87338187575362,1,1,1,0,0,1,1,1
74382,LLC,US,"Cape Coral, FL",928110,100,0,0,0,0,689,168,921000,1766000,4530000,3.93,435773,435373,134930,570862,465849,178107,1.31,1.07,1.32,20,13,3,True,555000,False,True,False,False,False,True,False,False,True,True,False,True,True,True,False,"['7(a)', '504']",97.00090546911484,1,1,1,0,0,1,1,1
74396,LLC,US,"Killeen, TX",924120,65,35,0,0,0,704,184,2321000,634000,3920000,29.32,1367658,521064,649365,1176185,536695,1149376,0.86,1.03,1.77,10,6,5,True,3185000,False,True,True,True,True,True,True,False,True,False,False,True,False,False,False,"['7(a)', '504']",57.88149079022637,0,1,1,0,0,0,1,1
74398,LLC,US,"Carrollton, TX",931240,100,0,0,0,0,694,162,2020000,2405000,1852000,96.26,1265190,1584255,1340455,1429664,1980318,1782805,1.13,1.25,1.33,3,16,11,True,4895000,False,True,False,False,False,True,True,True,True,False,True,False,True,True,False,"['7(a)', '504']",82.34475634229419,1,1,1,0,0,1,1,1
74408,LLC,US,"Palmdale, CA",712190,20,20,20,20,20,697,191,966000,4780000,513000,27.23,373366,1417947,88991,686993,1191075,139715,1.84,0.84,1.57,0,19,8,True,685000,False,True,True,True,False,False,True,True,False,False,True,False,True,False,True,"['7(a)', '504']",74.22538541331913,1,1,1,0,0,1,1,1
74410,LLC,US,"Wichita, KS",931300,100,0,0,0,0,833,182,2612000,2665000,2710000,24.62,1209872,1645305,473170,1609129,1842741,667169,1.33,1.12,1.41,16,5,5,True,910000,False,True,True,True,False,True,True,False,True,False,False,False,True,True,True,"['7(a)', '504']",111.49978467688858,1,1,1,0,0,0,1,1
74424,LLC,US,"San Jose, CA",621910,61,39,0,0,0,749,162,3677000,3957000,1415000,47.73,129351,2615589,392658,205668,3217174,675371,1.59,1.23,1.72,3,16,11,True,900000,False,True,False,False,True,False,True,False,True,False,True,True,True,True,True,"['7(a)', '504']",85.56457976172074,1,1,1,0,0,0,1,1
74433,Sole Proprietorship,US,"Richmond, VA",541922,100,0,0,0,0,732,178,2842000,1501000,1654000,8.31,685030,862005,82270,1226203,1094746,137390,1.79,1.27,1.67,6,15,3,True,1310000,False,True,False,False,True,True,False,True,True,True,False,False,True,True,False,"['7(a)', '504']",88.58039781110338,0,1,1,0,0,0,1,1
74465,S Corporation (S-Corp),US,"Riverside, CA",445292,67,33,0,0,0,712,163,4527000,4733000,4306000,72.18,530235,3467329,2058186,933213,3571348,3107860,1.76,1.03,1.51,5,0,3,True,4610000,False,True,False,False,False,True,True,False,False,True,True,True,True,False,True,"['7(a)', '504']",63.76802124061599,0,1,1,0,0,1,1,1
74471,S Corporation (S-Corp),US,"Thornton, CO",624120,79,21,0,0,0,835,170,1569000,4841000,628000,54.63,814947,799686,245050,937189,759701,343070,1.15,0.95,1.4,3,12,5,True,990000,False,True,False,False,True,True,True,True,True,False,False,True,True,True,True,"['7(a)', '504']",89.22798999208372,0,1,1,0,0,1,1,1
74484,LLC,US,"Oceanside, CA",931380,57,22,21,0,0,766,185,2642000,254000,2844000,18.81,1199660,133580,297198,731792,137587,534956,0.61,1.03,1.8,9,5,8,True,975000,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,"['7(a)', '504']",47.95681322836631,0,0,0,0,0,1,1,0
74488,S Corporation (S-Corp),US,"Naperville, IL",621910,70,30,0,0,0,744,168,4368000,1778000,2826000,57.5,940135,685697,1203769,1391399,809122,1625088,1.48,1.18,1.35,7,19,2,True,600000,False,True,False,False,True,True,True,False,False,True,True,True,False,False,True,"['7(a)', '504']",49.041145964058565,1,1,1,0,0,1,1,1
74540,LLC,US,"Lakewood, CO",611610,71,29,0,0,0,713,184,3611000,4717000,4196000,9.93,1901771,2141636,249444,2662479,2826959,416571,1.4,1.32,1.67,17,2,6,True,2875000,False,True,False,False,False,True,True,True,False,False,False,False,True,True,False,"['7(a)', '504']",72.13743699485384,0,1,1,0,0,1,1,1
74543,Partnership,US,"Alexandria, VA",448310,100,0,0,0,0,816,181,3090000,4607000,3327000,43.51,2350452,2625175,1113506,2397461,2756433,1447557,1.02,1.05,1.3,4,8,10,True,945000,False,True,True,True,False,True,True,True,False,True,False,False,True,False,True,"['7(a)', '504']",93.42154803942034,1,1,1,0,0,1,1,1
74550,S Corporation (S-Corp),US,"Pittsburgh, PA",924120,55,45,0,0,0,705,192,4141000,4544000,4398000,11.28,3779611,265697,387523,3779611,356033,496029,1.0,1.34,1.28,4,1,15,True,925000,False,True,True,True,True,True,True,True,False,True,False,False,True,True,True,"['7(a)', '504']",89.21731939928144,0,1,1,0,0,1,1,1
74555,Partnership,US,"Minneapolis, MN",624120,80,20,0,0,0,765,196,4819000,295000,2411000,46.69,3545180,137557,760609,4502378,202208,1125701,1.27,1.47,1.48,6,8,2,True,785000,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,"['7(a)', '504']",93.10150751878446,1,1,1,0,0,0,1,1
74580,LLC,US,"Milwaukee, WI",813920,100,0,0,0,0,764,179,3141000,1329000,3527000,52.01,926267,652543,1319810,1713593,652543,1834535,1.85,1.0,1.39,3,20,13,True,2005000,False,True,False,False,False,True,False,True,True,True,True,True,True,True,False,"['7(a)', '504']",51.67778042978343,1,1,1,0,0,1,1,1
74585,Sole Proprietorship,US,"Charleston, SC",711410,100,0,0,0,0,705,188,3801000,1857000,1339000,33.37,130995,180553,338477,187322,245552,446789,1.43,1.36,1.32,3,13,15,True,500000,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,"['7(a)', '504']",99.05142244315589,1,1,1,0,0,0,1,1
74604,S Corporation (S-Corp),US,"Henderson, NV",812310,100,0,0,0,0,726,179,395000,1441000,3548000,7.13,150631,687295,220116,213896,1134036,253133,1.42,1.65,1.15,8,0,0,True,1130000,False,True,False,False,False,True,False,True,True,False,True,True,True,False,True,"['7(a)', '504']",91.97888193831396,0,1,1,0,0,1,1,1
74620,LLC,US,"Springfield, MO",921130,100,0,0,0,0,761,190,2206000,311000,2121000,7.75,831886,184562,120896,1247829,217783,164418,1.5,1.18,1.36,20,2,15,True,630000,False,True,True,True,False,True,False,True,True,True,True,True,False,False,True,"['7(a)', '504']",35.062296910704234,1,1,1,0,0,1,1,1
74629,Sole Proprietorship,US,"Amarillo, TX",711130,56,23,21,0,0,825,183,3601000,3144000,3443000,66.41,1579889,1770914,1598920,1437698,2249060,2286455,0.91,1.27,1.43,8,13,5,True,1705000,False,True,False,False,False,True,True,True,True,False,False,True,True,True,True,"['7(a)', '504']",48.46586346400588,0,1,0,0,0,0,1,0
74649,LLC,US,"Irving, TX",611610,59,41,0,0,0,698,176,635000,3169000,2991000,70.9,355871,1407568,1618755,491101,1576476,2120569,1.38,1.12,1.31,19,7,12,True,910000,False,True,True,True,False,True,True,True,True,True,True,True,False,False,True,"['7(a)', '504']",120.37636392896356,0,1,1,0,0,0,1,1
74659,S Corporation (S-Corp),US,"Austin, TX",621310,100,0,0,0,0,810,164,938000,4900000,4429000,79.72,52065,1296370,2967165,60395,1711208,3530926,1.16,1.32,1.19,14,1,15,True,985000,False,True,False,False,False,True,True,True,True,False,True,False,False,True,False,"['7(a)', '504']",83.98462385910649,1,1,1,0,0,1,1,1
74703,Sole Proprietorship,US,"Durham, NC",928110,53,47,0,0,0,753,171,2309000,1702000,317000,85.97,398858,440937,216280,594298,559989,272512,1.49,1.27,1.26,6,14,10,True,1420000,False,True,False,False,False,True,True,False,False,True,True,True,True,True,True,"['7(a)', '504']",32.4817194748292,0,1,1,0,0,1,1,1
74707,Sole Proprietorship,US,"Baltimore, MD",561311,100,0,0,0,0,687,167,349000,4140000,1879000,94.05,185909,2954808,1510442,137572,3457125,1767217,0.74,1.17,1.17,10,3,9,True,500000,False,True,True,True,True,True,True,False,True,True,True,False,True,True,True,"['7(a)', '504']",86.59310176971587,1,1,1,0,0,0,1,1
74718,LLC,US,"Chattanooga, TN",931360,100,0,0,0,0,686,164,848000,3601000,2870000,57.09,280138,3512967,1280077,358576,3161670,1638498,1.28,0.9,1.28,5,20,7,True,3265000,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,"['7(a)', '504']",53.32179452661865,1,1,1,0,0,1,1,1
74721,Sole Proprietorship,US,"New Orleans, LA",812112,42,34,24,0,0,742,166,1701000,1441000,1561000,77.33,711518,642164,1014442,996125,976089,1207185,1.4,1.52,1.19,20,13,12,True,560000,False,True,True,True,False,False,True,False,True,True,False,False,False,True,True,"['7(a)', '504']",121.06254174835676,0,1,0,0,0,1,1,0
74735,LLC,US,"Anaheim, CA",621420,100,0,0,0,0,722,170,3767000,4505000,661000,68.04,2593514,4154147,301862,2723189,3821815,449774,1.05,0.92,1.49,14,10,15,True,2070000,False,True,True,True,False,True,True,False,True,False,False,False,True,False,True,"['7(a)', '504']",66.40240420949124,1,1,1,0,0,1,1,1
74759,LLC,US,"Clarksville, TN",812112,100,0,0,0,0,733,190,1043000,1634000,4978000,66.41,600102,661927,2687522,606103,886982,3305652,1.01,1.34,1.23,3,13,9,True,515000,False,True,True,True,True,True,True,True,False,False,True,True,False,False,True,"['7(a)', '504']",93.68574756991228,1,1,1,0,0,1,1,1
74760,LLC,US,"Cedar Rapids, IA",311812,100,0,0,0,0,724,164,1418000,4515000,2823000,18.65,906605,905271,360551,870340,1004850,526404,0.96,1.11,1.46,3,0,1,True,500000,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,"['7(a)', '504']",78.056045620812,1,1,1,0,0,1,1,1
74814,S Corporation (S-Corp),US,"Mesquite, TX",931280,71,29,0,0,0,685,169,644000,3428000,3121000,20.51,251781,567719,556716,337386,806160,640223,1.34,1.42,1.15,13,15,14,True,660000,False,True,True,True,True,False,False,True,False,False,True,False,True,True,True,"['7(a)', '504']",85.4223903113608,1,1,1,0,0,1,1,1
74824,Sole Proprietorship,US,"Durham, NC",524210,56,44,0,0,0,687,199,1765000,586000,1682000,50.92,1165774,290266,603105,1095827,313487,856409,0.94,1.08,1.42,4,16,14,True,980000,False,True,True,True,False,True,True,True,True,False,True,True,False,True,False,"['7(a)', '504']",79.16565360109998,1,1,1,0,0,1,1,1
74827,Partnership,US,"Buffalo, NY",611610,67,33,0,0,0,705,171,1067000,4878000,682000,68.67,609013,2395154,354775,767356,3353215,468303,1.26,1.4,1.32,2,6,15,True,875000,False,True,True,True,False,False,True,True,False,True,True,False,True,False,True,"['7(a)', '504']",72.2363907034945,0,1,1,0,0,1,1,1
74833,Sole Proprietorship,US,"Fort Wayne, IN",923110,55,45,0,0,0,766,176,2131000,1355000,967000,16.46,239079,613701,127337,282113,975784,159171,1.18,1.59,1.25,13,1,13,True,725000,False,True,True,True,False,True,True,False,False,True,False,False,False,True,True,"['7(a)', '504']",38.32715159741664,1,1,1,0,0,1,1,1
74836,LLC,US,"Atlanta, GA",931130,100,0,0,0,0,783,174,3369000,4438000,4061000,87.82,693694,1193456,2972032,887928,1193456,3566438,1.28,1.0,1.2,20,20,5,True,2850000,False,True,True,True,True,True,True,True,True,False,False,False,False,False,True,"['7(a)', '504']",71.41040210338741,1,1,1,0,0,0,1,1
74837,LLC,US,"Moreno Valley, CA",925110,100,0,0,0,0,684,184,3106000,2412000,3595000,82.31,539379,653342,2040783,728161,927745,2959135,1.35,1.42,1.45,4,18,9,True,775000,False,True,False,False,True,False,False,True,True,False,True,False,True,True,True,"['7(a)', '504']",88.63565293395638,1,1,1,0,0,0,1,1
74838,S Corporation (S-Corp),US,"Gilbert, AZ",541211,39,38,23,0,0,712,166,4747000,4542000,4242000,5.71,183230,4578573,208718,150248,3846001,242112,0.82,0.84,1.16,6,14,7,True,3250000,False,True,True,True,False,False,False,True,False,False,True,True,True,True,False,"['7(a)', '504']",91.75732527258454,0,0,0,0,0,1,1,0
74848,LLC,US,"Fullerton, CA",931190,100,0,0,0,0,727,182,4084000,4728000,3895000,62.25,2318821,2086270,2090210,2434762,1940231,2424643,1.05,0.93,1.16,10,15,11,True,940000,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,"['7(a)', '504']",53.306008794153975,1,1,1,0,0,1,1,1
74871,S Corporation (S-Corp),US,"Torrance, CA",931520,100,0,0,0,0,820,199,788000,4770000,598000,52.11,254700,1001892,209153,356580,831570,311637,1.4,0.83,1.49,13,14,8,True,4825000,False,True,False,False,False,True,True,True,True,True,True,True,True,False,False,"['7(a)', '504']",118.98314076998736,1,1,1,0,0,0,1,1
74891,LLC,US,"Cedar Rapids, IA",712190,100,0,0,0,0,756,175,371000,3478000,1723000,77.07,193264,323858,948489,289896,411299,1327884,1.5,1.27,1.4,8,19,15,True,915000,False,True,True,True,False,True,False,False,True,True,False,False,False,True,False,"['7(a)', '504']",33.479747403275454,1,1,1,0,0,1,1,1
74894,LLC,US,"Fayetteville, NC",519130,100,0,0,0,0,755,187,2244000,2590000,2480000,74.28,634827,1032241,1204072,971285,918694,1842230,1.53,0.89,1.53,7,18,12,True,500000,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,"['7(a)', '504']",37.71049759540321,1,1,1,0,0,0,1,1
74902,S Corporation (S-Corp),US,"Minneapolis, MN",931400,100,0,0,0,0,733,181,1715000,4683000,1086000,26.27,732824,1611569,222871,974655,2304543,285274,1.33,1.43,1.28,6,13,12,True,845000,False,True,True,True,False,True,False,True,False,False,False,False,True,False,False,"['7(a)', '504']",92.87990959181111,1,1,1,0,0,1,1,1
74908,S Corporation (S-Corp),US,"Fullerton, CA",722310,100,0,0,0,0,772,168,837000,492000,1878000,37.74,176222,289210,562534,234375,286317,708792,1.33,0.99,1.26,6,6,3,True,810000,False,True,True,True,True,True,True,True,True,False,True,True,True,False,True,"['7(a)', '504']",44.68381244457712,1,1,1,0,0,0,1,1
74929,S Corporation (S-Corp),US,"Newark, NJ",624410,100,0,0,0,0,720,185,3307000,2604000,4067000,36.25,1170092,2209663,1045512,1954053,2430629,1474171,1.67,1.1,1.41,15,5,12,True,715000,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,"['7(a)', '504']",43.29144010444115,1,1,1,0,0,1,1,1
74931,S Corporation (S-Corp),US,"Saint Paul, MN",931190,100,0,0,0,0,788,189,3585000,4730000,1811000,40.16,480336,654465,395290,547583,811536,727333,1.14,1.24,1.84,9,2,10,True,525000,False,True,False,False,False,True,True,False,False,True,True,True,False,False,False,"['7(a)', '504']",34.16221024070998,1,1,1,0,0,1,1,1
74942,Sole Proprietorship,US,"Aurora, CO",812310,61,39,0,0,0,770,180,1415000,1720000,1918000,94.6,313741,632887,1395686,310603,563269,1814391,0.99,0.89,1.3,0,4,9,True,4315000,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,"['7(a)', '504']",50.64383825748669,0,1,1,0,0,1,1,1
75010,LLC,US,"Plano, TX",711320,100,0,0,0,0,682,168,2981000,2177000,3055000,95.53,196540,1096862,2473365,283017,1425920,2918570,1.44,1.3,1.18,17,1,6,False,545000,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,"['7(a)', '504']",57.62088243150223,1,1,1,0,0,0,1,1
75020,Sole Proprietorship,US,"Riverside, CA",931240,33,25,21,21,0,807,174,4420000,769000,4963000,9.39,3218257,506801,279033,3861908,456120,465985,1.2,0.9,1.67,6,18,9,True,1220000,False,True,True,True,False,True,True,False,False,True,True,False,True,False,False,"['7(a)', '504']",45.3087885366833,0,1,1,0,0,1,1,1
75053,Sole Proprietorship,US,"Phoenix, AZ",812310,100,0,0,0,0,769,181,1933000,2843000,4712000,34.95,695678,605628,1048921,953078,726753,1646805,1.37,1.2,1.57,14,7,15,False,2595000,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,"['7(a)', '504']",83.48842391292993,1,0,0,0,0,0,1,0
75057,Sole Proprietorship,US,"Saint Paul, MN",931240,100,0,0,0,0,681,161,3169000,2267000,691000,54.68,1214303,826490,275772,1396448,1173615,377807,1.15,1.42,1.37,0,7,4,True,665000,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,"['7(a)', '504']",82.34987634876094,0,1,1,0,0,1,1,1
75065,LLC,US,"Stockton, CA",931180,100,0,0,0,0,820,162,1093000,1224000,1730000,4.19,768721,291710,62487,930152,434647,72484,1.21,1.49,1.16,8,6,15,True,925000,False,True,False,False,True,False,False,True,True,True,True,True,False,False,True,"['7(a)', '504']",96.5381058084686,0,1,1,0,0,1,1,1
75066,LLC,US,"Grand Rapids, MI",325620,100,0,0,0,0,702,172,2869000,1288000,4634000,11.31,1773413,1054951,366621,1897551,1076050,524268,1.07,1.02,1.43,3,5,11,True,880000,False,True,True,True,False,False,True,True,True,False,True,False,True,False,True,"['7(a)', '504']",35.281820341305995,1,1,1,0,0,1,1,1
75092,S Corporation (S-Corp),US,"Columbus, OH",931240,71,29,0,0,0,716,171,3128000,3702000,761000,83.19,2426377,749870,445854,3008707,1049818,633112,1.24,1.4,1.42,8,2,12,True,650000,False,True,False,False,True,False,True,True,True,False,True,False,True,False,False,"['7(a)', '504']",20.6935777872286,1,1,1,0,0,1,1,1
75096,Sole Proprietorship,US,"Seattle, WA",931240,20,20,20,20,20,686,188,1033000,649000,3462000,66.3,714094,710386,1443682,885476,632243,2295454,1.24,0.89,1.59,18,20,12,True,535000,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,"['7(a)', '504']",126.09860605727778,0,1,1,0,0,0,1,1
75102,LLC,US,"Oklahoma City, OK",921190,70,30,0,0,0,759,180,338000,1270000,2880000,72.99,185694,626929,1668412,324964,978009,2102199,1.75,1.56,1.26,2,19,12,True,560000,False,True,True,True,True,True,True,False,True,False,False,False,False,True,True,"['7(a)', '504']",70.66757730186228,1,1,1,0,0,1,1,1
75112,LLC,US,"Brownsville, TX",931320,53,47,0,0,0,819,160,160000,749000,2943000,28.11,52059,216120,574530,84335,267988,827323,1.62,1.24,1.44,3,5,9,True,985000,False,True,True,True,False,False,True,True,True,True,True,False,False,True,False,"['7(a)', '504']",54.58377743602525,1,1,1,0,0,1,1,1
75118,Sole Proprietorship,US,"Midland, TX",931450,54,46,0,0,0,707,161,2167000,1724000,3724000,31.91,605024,1702366,893441,641325,1617247,1188276,1.06,0.95,1.33,14,19,11,True,515000,False,True,True,True,True,False,True,True,True,True,False,True,True,False,False,"['7(a)', '504']",75.0955028841983,1,1,1,0,0,1,1,1
75125,Sole Proprietorship,US,"Tacoma, WA",931160,42,35,23,0,0,788,177,2706000,3719000,355000,30.73,3821914,877584,80212,2598901,886359,109088,0.68,1.01,1.36,3,8,6,True,585000,False,True,False,False,False,False,True,True,True,False,True,False,False,False,False,"['7(a)', '504']",45.399003598521205,0,0,0,0,0,0,1,0
75126,Partnership,US,"Long Beach, CA",511110,100,0,0,0,0,710,177,4385000,354000,3057000,9.45,4075810,92055,165035,4198084,96657,288811,1.03,1.05,1.75,12,18,3,True,555000,False,True,False,False,True,True,True,False,True,True,True,True,False,False,False,"['7(a)', '504']",86.29192021947603,0,1,1,0,0,1,1,1
75154,LLC,US,"Oceanside, CA",931270,100,0,0,0,0,749,171,3513000,2176000,1668000,57.86,695011,836460,810978,840963,1363429,965063,1.21,1.63,1.19,11,13,0,True,865000,False,True,False,False,True,True,True,True,False,False,False,False,True,False,True,"['7(a)', '504']",98.97678759155,1,1,1,0,0,0,1,1
75188,S Corporation (S-Corp),US,"Des Moines, IA",541611,100,0,0,0,0,844,183,4986000,3790000,1282000,23.84,1431523,806743,197200,2032762,847080,305660,1.42,1.05,1.55,12,1,13,True,3530000,False,True,False,False,False,True,True,False,True,False,False,False,True,True,True,"['7(a)', '504']",43.36201932842223,1,1,1,0,0,1,1,1
75234,S Corporation (S-Corp),US,"San Francisco, CA",325620,100,0,0,0,0,814,182,1178000,4108000,245000,54.34,469650,70407,96469,455560,74631,133127,0.97,1.06,1.38,9,11,6,False,670000,False,True,False,False,True,True,True,True,True,True,True,False,True,False,True,"['7(a)', '504']",99.4241860619768,0,1,1,0,0,1,1,1
75264,LLC,US,"North Las Vegas, NV",611110,100,0,0,0,0,813,189,4894000,3932000,1475000,53.7,2734290,1791204,638812,3363176,1809116,792126,1.23,1.01,1.24,9,5,11,True,750000,False,True,True,True,True,True,True,True,False,True,True,False,False,True,False,"['7(a)', '504']",43.0194997905798,1,1,1,0,0,0,1,1
75270,Partnership,US,"Lubbock, TX",931460,100,0,0,0,0,683,187,950000,3030000,2226000,13.72,648510,1935503,238632,661480,2535508,305448,1.02,1.31,1.28,8,4,9,True,740000,False,True,False,False,True,False,True,False,False,False,True,True,True,False,False,"['7(a)', '504']",49.68532997294078,1,1,1,0,0,1,1,1
75274,LLC,US,"Baton Rouge, LA",624190,100,0,0,0,0,839,178,1438000,2521000,2758000,83.38,930526,369215,1619379,707199,435673,2299518,0.76,1.18,1.42,14,4,13,False,820000,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,"['7(a)', '504']",42.855828219872336,1,0,0,0,0,1,1,0
75285,LLC,US,"Waco, TX",451110,100,0,0,0,0,701,184,2577000,3019000,3278000,56.97,1717910,100900,977721,1838163,83747,1867447,1.07,0.83,1.91,4,8,0,True,730000,False,True,False,False,False,False,False,True,True,True,False,True,True,True,False,"['7(a)', '504']",86.18741911023287,1,1,1,0,0,1,1,1
75296,Sole Proprietorship,US,"Glendale, CA",511110,37,33,30,0,0,750,171,3556000,2203000,907000,51.56,238806,129904,243575,267462,92231,467664,1.12,0.71,1.92,4,6,2,True,675000,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,"['7(a)', '504']",92.3720161374938,0,0,0,0,0,1,1,0
75304,LLC,US,"Alexandria, VA",621310,65,35,0,0,0,767,190,2807000,391000,2172000,91.3,242448,236968,1071878,206080,253555,1982974,0.85,1.07,1.85,10,0,8,True,815000,False,True,True,True,True,True,False,True,True,False,True,True,True,True,True,"['7(a)', '504']",42.32414699925928,0,1,1,0,0,1,1,1
75315,LLC,US,"Chandler, AZ",517311,100,0,0,0,0,796,196,3318000,1589000,1246000,93.97,2128797,1011253,929224,2959027,1051703,1170822,1.39,1.04,1.26,0,13,10,True,1930000,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,"['7(a)', '504']",60.519505529744734,1,1,1,0,0,1,1,1
